GSM2445681	GSM2445682	GSM2445683	GSM2445684	GSM2445685	GSM2445686	GSM2445687	GSM2445688	GSM2445689	GSM2445690	GSM2445691	GSM2445692	GSM2445693	GSM2445694	GSM2445695	GSM2445696	GSM2445697	GSM2445698	GSM2445699	GSM2445700	GSM2445701	GSM2445702	GSM2445703	GSM2445704	GSM2445705	GSM2445706	GSM2445707	GSM2445708	GSM2445709	GSM2445710	GSM2445711	GSM2445712	GSM2445713	GSM2445714	GSM2445715
KIR3DL2	13.3825371869784	7.79000952841171	15.2962612645481	7.80385229430247	10.862055472775	12.2830259594368	9.10342926421292	67.3977886183664	13.0131203700525	14.7749854338769	19.4583253776707	24.3939397632672	22.52986143311	16.8637247950352	21.2740658139031	16.1393241381281	11.0899286327177	12.3436237591726	14.4709528169566	15.6694379867471	10.5869343907901	13.7225417392607	19.4658078590384	16.8215018504282	10.7153905536562	7.16504408809059	19.8928926517045	18.3627197454412	17.6420325638846	15.0991733331533	20.723683230212	28.5658067822554	18.7992914266209	5.77121542470784	7.97116577621381
KIR3DL3	16.1999134368686	10.7112631015661	10.1975075096987	8.67094699366941	8.44826536771387	9.82642076754944	18.2068585284258	44.931859078911	11.3864803237959	34.4749660123793	13.2316612568161	28.4595963904784	10.0132717480489	12.8485522247887	15.9555493604273	14.8978376659644	12.3221429252419	20.5727062652877	16.5382317908075	13.4309468457833	9.70468985822423	18.2967223190142	18.5809984109003	0.934527880579346	18.2161639412155	15.3536659030513	14.0420418717914	15.608311783625	23.5227100851795	23.9810399997141	17.7631570544674	22.5519527228332	17.8098550357461	13.7066366336811	6.64263814684484
KIR_Activating_Subgroup_1	13.3825371869784	9.73751191051463	12.7468843871234	5.20256819620164	6.03447526265276	13.5113285553805	30.3447642140431	7.48864317981849	13.0131203700525	32.0124684400665	2.33499904532049	20.328283136056	10.0132717480489	9.63641416859153	24.4651756859886	17.3808106102919	11.7060357789798	4.93744950366906	19.6391502515839	10.0732101343374	10.5869343907901	45.7418057975355	2.65442834441432	12.1488624475315	20.3592420519468	26.6130208986222	21.0630628076871	22.9533996818015	13.7215808830214	7.99367999990471	20.723683230212	36.0831243565331	21.7676005992453	12.9852347055926	9.29969340558277
KIR_Activating_Subgroup_2	18.3129456242862	10.7112631015661	16.5709497032604	6.06966289556859	12.0689505253055	9.82642076754944	27.3102877926388	67.3977886183664	13.0131203700525	36.9374635846921	19.4583253776707	25.7491586390042	29.2053759318092	17.6667593090845	23.4014723952934	28.5541888597652	14.7865715102903	19.7497980146762	23.7737081992858	20.1464202686749	14.1159125210534	22.8709028987678	12.3873322739335	14.0179182086902	16.0730858304843	14.3300881761812	23.4034031196524	16.5264477708971	18.6221454841004	21.3164799997459	20.723683230212	27.0623432673998	14.8415458631218	15.8708424179466	9.29969340558277
KIR_Inhibiting_Subgroup_1	90.1560399964861	76.9263440930656	90.5028791485761	75.4372388449239	96.5516042024442	55.2736168174656	69.792957692299	104.841004517459	58.5590416652361	59.0999417355074	60.7099751783327	90.7996646743834	80.9406132967285	73.0761407784858	53.1851645347578	54.625404775203	64.69125035752	98.7489900733812	71.3211245978573	89.539645638555	96.1646540496765	141.79959797236	99.9834676396062	97.190899580252	92.1523587614432	59.3675081584649	85.4224213867311	94.5680066890221	88.210162819423	73.7194933324546	102.138153063188	103.738982525033	110.816875777976	120.474121990776	78.3831301327691
KIR_Inhibiting_Subgroup_2	26.0607303114843	12.658765483669	12.7468843871234	15.6077045886049	30.1723763132638	12.2830259594368	30.3447642140431	67.3977886183664	19.5196805550787	29.5499708677537	17.1233263323502	24.3939397632672	16.6887862467481	22.4849663933802	14.8918460697322	17.3808106102919	20.3315358266491	29.6246970220144	17.571871277733	13.4309468457833	9.70468985822423	54.8901669570427	21.2354267553146	14.9524460892695	23.5738592180436	12.282932722441	16.3823821837567	15.608311783625	18.6221454841004	22.204666666402	31.0855248453179	21.0484892079777	24.7359097718696	18.035048202212	21.2564420699035
KIT	50.7127724980234	120.745147690381	1253.01873525423	96.2475116297304	91.724023992322	224.779375057693	297.378689297622	82.3750749780034	100.851682867907	1440.56107980299	62.2666412085464	250.715492011357	125.165896850611	106.000555854507	723.318237672706	33.52013474842	32.653678751891	296.246970220144	47.5474163985716	62.6777519469885	33.5252922375019	18.2967223190142	62.8214708178057	61.6788401182368	54.6484918236466	297.861118519194	69.0400392029745	290.130971977971	43.1249684894957	36.4156533328992	32.5657879331902	34.5796608416776	52.4401287163636	41.8413118291318	89.0113511677208
KLRB1	66.912685934892	152.87893699508	86.6788138324391	198.564686155029	42.2413268385693	168.277455644284	175.99963244145	44.931859078911	68.3188819427755	150.212351911081	62.2666412085464	135.521887573707	21.6954221207726	122.061246135493	96.7969994532592	23.5882429711104	33.8858930444152	130.84241184723	64.0856481893791	111.924557048194	180.860129175997	137.225417392607	69.0151369547724	59.8097843570782	228.237818792877	82.9097958764768	42.1261256153742	33.0528955417941	50.9658718512222	362.38015999568	44.4078926361685	16.538098663411	81.1337840517324	39.6771060448664	171.380064188597
KLRC1	78.1821909344528	62.3200762272936	62.4597334969046	73.70304944619	133.965350830891	82.2962739282266	182.068585284258	97.3523613376404	55.305761572723	78.7999223140099	104.296624024315	253.425929762831	81.7750526090659	97.9702107140139	80.8414500928318	134.08053899368	32.0375716056289	85.582458063597	63.0520087024536	64.9162430879524	104.104854842769	137.225417392607	74.3239936436011	67.2860074017129	109.296983647293	57.3203527047247	50.3173167072526	46.824935350875	55.8664364523012	84.3777333323275	62.1710496906359	58.6350770793663	64.313365406861	37.512900260601	74.3975472446622
KLRC2	79.5908790593979	129.508908409845	54.8116028646306	88.443659335428	125.517085463177	149.852916705129	239.72363729094	37.4432158990925	37.4127210639009	98.4999028925123	31.1333206042732	249.36027313562	30.0398152441467	65.8488301520422	97.8607027439543	136.563511938007	25.2603929967459	87.2282745648201	58.9174507547517	31.3388759734943	136.747902547705	205.83812608891	55.7429952327008	83.1729813715618	166.088553581671	55.2731972509845	43.2962957713569	43.1523914017868	53.9062106118696	109.246959998698	44.4078926361685	39.0900513862442	71.2394201429845	16.592244346035	95.6539893145657
KLRD1	66.2083418724195	31.1600381136468	43.3394069162195	52.0256819620164	84.4826536771387	62.6434323931277	66.7584812708947	89.8637181578219	27.6528807863615	41.8624587293177	58.3749761330122	88.0892269229092	124.331457538274	36.9395876462675	65.9496040230997	27.3127023876015	39.4308573607741	65.0097517983093	35.1437425554659	33.5773671144581	50.2879383562528	169.244681450882	36.2771873736624	52.3335613124434	45.004640325356	44.0138422554136	28.0840837435828	22.0352636945294	37.2442909682008	42.6329599994918	45.8881557240408	33.076197326822	27.704218944494	29.5774790516277	59.7837433216035
KLRF1	30.9911387487921	26.2912821583895	14.0215728258357	45.9560190664479	47.0689070486915	18.4245389391552	27.3102877926388	7.48864317981849	19.5196805550787	59.0999417355074	25.6849894985254	31.1700341419525	39.2186476798581	347.713944583345	31.9110987208547	27.3127023876015	18.4832143878629	37.0308712775179	43.4128584508697	25.7426481210846	163.21523852468	68.6127086963033	20.3506173071765	235.501025905995	17.1446248858499	41.9666868016734	31.5945942115307	19.2808557327132	37.2442909682008	78.160426665735	26.6447355817011	28.5658067822554	43.5352011984906	23.8062636269198	41.184356510438
KLRG1	92.2690721839038	37.0025452599556	44.6140953549319	100.582985126565	15.6896356828972	45.4471960499162	169.930679598641	82.3750749780034	43.9192812489271	17.2374830061897	56.0399770876917	112.483166686176	21.6954221207726	56.2124159834506	70.2044171858803	32.2786482762563	24.0281787042217	37.8537795281295	56.8501717809008	48.1275595307233	80.2842524634914	36.5934446380284	28.3139023404194	14.9524460892695	69.6500385987652	115.664283136319	24.573573275635	18.3627197454412	20.582371324532	89.706853332264	19.2434201423397	24.0554162376887	28.6936553353688	35.3486944763355	123.553069531314
KLRK1	312.728763737811	152.87893699508	58.6356681807676	185.558265664525	272.758281871905	170.734060836172	315.585547826048	127.306934056914	68.3188819427755	123.12487861564	126.089948447306	257.491586390042	32.5431331811589	211.198077194964	160.619196894969	94.3529718844415	41.2791787995604	152.238026363129	136.440412274162	73.8702076518079	229.383578467118	388.805349279052	94.6746109507775	152.328044534433	219.665506349952	98.263461779528	32.7647643675133	48.6612073254191	72.52835609597	144.774426664941	59.2105235148913	39.0900513862442	62.3344926251115	63.4833696717862	154.1092050068
LAG3	128.190619370004	105.165128633558	68.8331756904663	88.443659335428	430.861533753407	273.911478895441	227.585731605323	97.3523613376404	91.0918425903673	231.474771797404	125.3116154322	124.68013656781	35.8808904305085	69.8640027222886	103.17921919743	64.5572965525126	112.747607765963	243.580842181007	105.431227666398	72.750962081326	153.510548666456	914.836115950711	100.868277087744	95.3218438190933	522.911059018422	95.1927285989178	131.059057470053	96.4042786635662	78.4090336172649	83.4895466656715	74.0131543936142	150.346351485555	155.341513367341	83.6826236582637	91.6684064264588
LAIR2	257.789926864952	149.957683421925	525.171636749484	373.717815427151	229.310059980805	310.760556773751	145.654868227407	97.3523613376404	164.290644671913	216.699786363527	256.071561970147	82.668351419961	166.887862467481	163.819040866056	99.9881093253446	275.609996820342	219.950251215568	144.831852107626	113.700343561802	287.646111613858	193.211552631919	210.412306668664	130.066988876302	101.863538983149	151.087006806552	278.413141708663	99.4644632585225	77.123422930853	107.812421223739	253.133199996983	45.8881557240408	69.1593216833552	56.3978742798628	179.629080094031	140.823928713111
LAMP1	4092.94334702798	5884.37844752399	4335.21538006067	4681.44428188211	4647.75284729516	3494.52088545977	3240.8208180598	2239.10431076573	3871.40331009061	4338.92072241517	3360.06362621618	3835.26941833589	4519.3233156194	3973.41477551591	6143.95020705522	4151.53076291543	3838.96362835911	6414.56981351672	1508.08001142426	3489.80768876268	2782.59925571266	3567.86085220777	4439.97381075702	5509.04185601525	2390.6036325207	3398.27805320868	2693.73169907199	8402.78055551389	3685.22458001145	2456.72431997072	4942.59845040555	3046.01708109734	10322.7898659966	5755.34458228989	3501.9988310166
LAMP2	2209.52732397638	2261.0502656215	1847.02354769418	2270.92101764202	3046.20311258711	4759.67255928176	1186.48028076908	1722.38793135825	1779.54421060468	2265.49776652778	1633.72099870924	1718.4175344346	1597.95128312613	3545.39737952764	2510.33976604057	1865.95416766205	1492.21150824679	1949.46964569867	749.388628020965	1543.43964169459	1448.64552247311	800.481601456872	3533.04412641546	3159.63876423877	2288.80742226096	1424.82019580316	1833.65663442476	2471.62207773638	5360.23756066027	3225.00578662822	2908.71696766904	2352.92040074893	4646.39329154799	3534.86944763355	2777.95127301051
LAMP3	385.980546234956	487.849346716783	365.835581910441	211.571106645534	244.999695663702	766.460819868856	142.620391806002	67.3977886183664	180.557045134478	728.899281404591	344.023192677219	448.577447868969	159.377908656445	191.925248857781	1468.97424445001	42.2105400535659	198.386501096395	227.945585419388	93.0275538232922	134.309468457833	1079.86730786059	228.709028987678	353.038969807105	279.423836293224	690.071151655458	373.605870307581	509.024017852439	1993.27322836764	364.602006320282	1189.28194665249	371.546035055943	2853.57375119583	355.207664324048	10507.9404845368	1166.44725858595
LBP	14.086881249451	7.79000952841171	216.697034581098	9.53804169303635	21.7241109455499	12.2830259594368	18.2068585284258	277.079797653284	16.2664004625656	27.0874732954409	21.7933244229912	23.0387208875301	42.5564049292078	212.001111709014	17.0192526511225	28.5541888597652	1115.77004188065	16.4581650122302	12.4036738431056	134.309468457833	43.2299820957261	100.631972754578	24.774664547867	28.9703642979597	23.5738592180436	22.5187099911418	19.8928926517045	66.1057910835883	18.6221454841004	19.5401066664337	23.6842094059565	24.0554162376887	18.7992914266209	15.1494404898581	19.9279144405345
LCK	401.476115609352	296.020362079645	96.8763213421378	437.015728480938	247.413485768763	197.756717946932	309.516594983239	104.841004517459	174.050484949452	258.562245092845	185.243257595425	379.461285206378	42.5564049292078	136.51586738838	196.785108778604	88.145539523623	81.3261433065965	545.588170155431	303.890009156088	123.117012753013	781.668655853333	306.470098843488	110.601181017263	85.0420371327205	384.682520876257	170.937480387304	57.3383376431483	77.123422930853	131.335131308919	706.108399991583	62.1710496906359	40.5935149010998	121.700676077599	82.9612217301752	278.990802167483
LCN2	147.207909056762	818.924751674281	61703.8432527482	143.070625395545	86.8964437821998	180.560481603721	5680.53986086886	142.284220416551	372.500570592752	428.474577582429	606.32141876822	936.456243134312	412.213020294679	757.261546748485	5391.91198053375	1544.40917137165	9500.98830250777	88.8740910660431	2579.96415936597	304.434795171087	6947.67569395598	114.354514493839	150.417606183478	1438.23840821161	3516.79117970996	3976.59946889028	565.192185339605	40.3979834399706	4554.58474024287	207.835679997523	16501.9729036002	1375.66911609283	40697.4976294617	1291.30945127838	2835.07796107338
LCP1	1984.84156804764	1989.37368331814	585.081993368964	3741.51362776835	1403.61894609303	2116.36537281096	1963.30624464859	606.580097565298	1421.68340042823	1524.28599726163	1812.73759218381	883.602706980567	565.749853764762	873.701551285632	1133.90770788104	1695.87052097562	1024.58618423386	868.168204395143	2090.0190425633	1233.4086186711	6230.41088897996	2982.36573799932	540.618572812384	706.503077717986	2054.14036913589	1147.43063182136	940.816805410025	433.360185992412	881.121515274014	2907.03495996535	161.348676578079	311.216947575098	357.186537105797	1628.92555362379	1903.78009288573
LGALS3	4718.4008745036	4514.31052171458	6708.68525294304	13046.306846675	4833.61468538486	5895.85246052967	6448.26239548415	3085.32099008522	6236.53793734765	1881.34814524699	2826.905510868	3974.85696253681	7098.57523005432	4912.96515695358	1997.6347799255	5703.38885312006	8778.29461994233	2946.01153718921	6781.708673718	3832.29683333015	6602.71808172274	1454.58942436163	1451.97230439463	7517.34227138026	1828.04562845375	5030.88452756646	2689.05101844806	2704.82861850349	7448.85819364016	1478.83079998237	11325.4928853108	2897.17419312664	3370.02034731952	6229.30564904402	8127.93203647934
LIF	202.851089992094	614.437001553473	3752.68276356913	255.792936313248	219.654899560561	2019.32946773141	239.72363729094	209.682009034918	1044.30290969671	1393.77362592905	295.766545740595	371.329971951956	154.37127278242	1027.08114346905	1141.3536309159	361.272563399638	94.2643933781006	167.050374874137	559.198962426678	508.1374889988	121.749745494086	164.670500871128	209.699839208732	641.086126077431	790.795822859827	266.130208986222	154.462460589706	64.2695191090442	62.7272268938119	137.668933331692	304.93419610169	42.0969784159553	244.390788546072	221.470391923163	268.362581132531
LILRA1	15.4955693743961	21.4225262031322	22.9443918968221	23.4115568829074	25.3447961031416	44.2188934539725	36.4137170568517	97.3523613376404	22.7729606475918	34.4749660123793	26.4633225136322	29.8148152662154	19.1921041837604	19.2728283371831	38.2933184650256	26.0712159154378	30.1892501668427	27.1559722701798	21.7064292254348	32.4581215439762	21.1738687815801	114.354514493839	14.1569511702097	20.5596133727456	28.9315544948717	28.6601763523623	22.2332329636697	18.3627197454412	23.5227100851795	51.5148266660526	19.2434201423397	21.0484892079777	24.7359097718696	16.592244346035	26.5705525873794
LILRA4	8.45212874967057	15.5800190568234	17.8456381419727	26.0128409810082	13.2758455778361	27.022657110761	12.1379056856172	52.4205022587294	13.0131203700525	7.38749271693843	11.6749952266024	13.5521887573707	10.8477110603863	16.0606902809859	15.9555493604273	14.8978376659644	11.0899286327177	18.1039815134532	13.4373133300311	11.1924557048194	58.2281391493454	114.354514493839	9.73290392951919	12.1488624475315	18.2161639412155	13.3065104493111	28.0840837435828	15.608311783625	9.80112920215811	96.8123466655126	16.2828939665951	12.0277081188444	11.8732366904974	5.04981349661936	11.9567486643207
LILRA5	43.669331873298	65.241329800448	39.5153416000825	150.007382990481	68.7930179942415	286.194504854877	60.6895284280861	74.8864317981849	66.6922418965189	157.59984462802	72.3849704049351	71.8266004140645	70.9273415486796	37.7426221603168	74.4592303486609	86.9040530514593	65.3073575037821	74.8846508056474	97.162111770994	96.2551190614466	29.1140695746727	443.695516236095	73.4391841954629	44.8573382678086	103.939288370465	111.569972228839	92.4434423226268	29.3803515927059	59.7868881331645	47.0738933327722	32.5657879331902	30.0692702971109	36.6091464623671	46.1697233976627	50.4840499160208
LILRB1	192.990273117478	112.95513816197	146.589170451919	428.344781487269	330.689244393371	210.039743906369	179.034108862854	67.3977886183664	188.690245365761	132.974868904892	323.008201269334	77.2474759170127	110.145989228538	139.728005444577	115.943658685772	170.083646686427	231.040179848286	181.039815134532	209.82881584587	161.171362149399	443.768999880617	992.597185806521	100.868277087744	175.691241548917	184.304717522886	193.456190378446	109.995994662366	95.4861426762942	119.573776266329	257.574133330263	57.730260427019	43.6004419308109	55.408437888988	132.73795476828	288.290495573066
LILRB2	243.703045615502	196.697740592396	198.851396439125	475.167895253084	500.861446800179	717.328716031109	282.2063071906	172.238793135825	263.515687493563	374.299630991547	300.436543831236	211.414144614982	235.311886079149	228.06180199	182.956965999567	225.950537933794	350.564966223132	257.570282441403	257.376232244442	296.600076177714	143.805858808232	1239.60293711321	238.013741549151	171.9531300266	342.892497716998	408.407513021163	277.33032696788	65.1876550963162	207.783939085752	270.008746663448	63.6513127785082	63.145467623933	122.690112468473	175.300668525501	261.719942985687
LILRB3	75.3648146845626	84.7163536214773	70.1078641291787	166.482182278453	112.241239885341	383.230409934428	124.413533277577	112.329647697277	141.517684024321	172.374830061897	99.6266259336742	59.6296305324309	55.9074339266063	154.985661211514	72.3318237672706	124.14864721637	83.1744647453828	81.4679168105395	89.9266353625158	85.0626633566273	35.2897813026336	251.579931886446	78.7480408842916	87.8456207744585	93.2238978168088	128.970793585631	98.2942931025399	30.298487579978	56.846549372517	88.8186666656079	38.4868402846794	34.5796608416776	78.165474879108	81.5184178739982	86.3542959089829
LRP1	2796.95027207849	2293.1840549262	5303.97859348204	3184.83883077477	2933.96187270177	1347.44794775022	2121.09901856161	5122.23193499585	2965.36480432571	1859.18566709617	7665.80186578716	3843.40073159032	5392.14683632432	1603.65992455644	2619.90120498217	3512.16522975112	2781.1076582271	2016.94812224881	2811.49940443727	5109.35602925005	528.464475006938	882.816851892436	2574.79549408189	2345.66498025416	1546.23085689259	3608.11148721704	2615.33029862115	1464.42689969893	1971.007082554	1213.2629866522	2168.58542373289	7299.31536462368	1835.40450507273	2550.15581579278	3625.55190054791
LRRN3	133.121027807312	207.409003693962	138.941039819645	176.020223971489	141.206721146075	120.373654402481	139.585915384598	149.77286359637	151.27752430186	123.12487861564	136.986610658802	185.664985975978	164.384544530469	184.697938231338	248.906570022666	171.325133158591	139.856322201496	163.75874187169	134.373133300311	164.529098860845	160.568504926983	882.816851892436	126.527751083749	172.887657907179	105.010827425831	145.348037215552	159.143141213636	165.264477708971	162.698744755825	126.122506665163	133.223677908505	130.801325792433	154.352076976467	147.16599333005	176.694174706073
LTA	78.8865349969253	65.241329800448	26.7684572129591	82.3739964398594	62.7585427315887	22.1094467269862	57.6550520066818	67.3977886183664	40.666001156414	44.3249563016306	61.4883081934395	63.6952871596421	35.8808904305085	39.3486911884154	39.3570217557208	43.4520265257296	52.9852145785402	59.2493940440287	108.532146127174	47.0083139602414	309.66783093061	45.7418057975355	40.701234614353	33.6430037008565	50.3623356021841	36.848798167323	47.9769763952873	39.4798474526986	49.0056460107906	169.643653331311	32.5657879331902	30.0692702971109	41.556328416741	31.7416848358931	46.4984670279139
LTB	285.963689363854	464.479318131548	165.709497032604	799.461312816319	154.482566723911	243.203913996849	142.620391806002	127.306934056914	362.740730315213	251.174752375906	545.611443589887	418.762632602753	40.0530869921955	575.775746573344	418.035393243196	234.64094323894	283.409287280564	259.216098942626	581.939031139039	453.294456045185	1739.78621821983	338.489362901763	314.107354089028	79.4348698492444	454.332559475022	293.766807611714	152.12212027774	96.4042786635662	449.871830379057	2746.2731733006	153.947361138717	153.353278515266	118.732366904974	87.2896332987061	338.774545489087
LTBR	1179.07196057905	1119.81386970918	4555.7364799579	1093.40641590171	1899.65281268309	1482.56123330402	1374.61781889615	1160.73969287187	1877.14261338007	3371.15917649623	1127.02620587469	1478.54379342914	2166.20445482791	3351.86606164176	2615.64639181939	3352.013474842	2935.75055193888	1104.34287232065	1648.65498164612	1233.4086186711	608.748727470429	201.263945509156	3669.30478142873	4485.73382678086	2695.9922632999	1820.94477610188	2178.85683043963	3806.59180322996	3162.82439353642	972.564399988407	13038.1572779791	4674.2680676859	3427.40765799026	3092.65006571531	2868.2911518076
LTF	30.9911387487921	389.500476420585	149.138547329344	32.9495985759438	50.6895922062832	198.985020542876	233.654684448132	52.4205022587294	61.8123217577493	443.249563016306	115.193286235811	1226.47308254204	49.231919427907	742.003890981548	523.342019022017	42.2105400535659	38.814750214512	161.290017119856	33.076463581615	1183.04256799941	83.8132305937547	32.0192640582749	1731.57209000628	674.729129778288	12165.1828955659	351.087160316439	194.248245893115	27.5440796181618	34680.3155689163	55.955759999333	1434.37493214824	402.928221981287	56.3978742798628	284.232359666861	1887.8377613333
LTK	323.998268737372	259.017816819689	42.0647184775072	404.933224604361	26.5516911556722	51.5887090296346	303.447642140431	97.3523613376404	348.100969898904	93.5749077478867	110.52328814517	65.0505060353791	144.358001034371	77.0913133487323	75.5229336393561	34.7616212205837	90.567750500528	77.3533755574819	426.893108100219	50.3660506716872	34.4075367700677	105.206153334332	40.701234614353	139.244654206323	45.004640325356	92.1219954183075	38.6156151474264	32.1347595545221	67.627791494891	104.806026665417	35.5263141089348	37.5865878713887	150.394331412967	35.3486944763355	30.5561354754863
LY86	260.607303114843	94.4538655319919	123.644778555097	546.269660601173	179.827362827052	122.830259594368	75.8619105351076	89.8637181578219	151.27752430186	34.4749660123793	404.733167855551	96.2205401773316	210.278706709027	142.137108986725	105.30662577882	188.705943768883	235.969037018382	92.9886323191006	239.804360966709	207.060430539158	383.77637166614	82.335250435564	50.4341385438721	61.6788401182368	49.2907965468185	72.6740186077759	62.0190182670788	71.6146070072206	76.4488077768333	242.47495999711	26.6447355817011	37.5865878713887	53.4295651072384	201.992539864774	221.864114104618
LY9	233.842228740886	106.138879824609	75.206617884028	450.889243670809	101.379184412566	85.9811817160576	273.102877926388	59.9091454385479	95.971762729137	169.912332489584	119.863284326452	161.271046212711	35.8808904305085	195.137386913979	135.090317918285	38.4860806370748	41.2791787995604	146.477668608849	161.247759960373	73.8702076518079	452.591445206275	164.670500871128	88.4809448138108	70.089591043451	277.528615339695	89.0512622376973	71.3803795149397	26.6259436308897	96.0510661811495	383.696639995426	66.6118389542527	45.1039054456664	42.5457648076158	49.0553311100166	182.008285223549
LY96	553.614433103423	347.629175205372	346.715255329756	686.739001898617	491.206286379935	237.06240101713	191.172014548471	262.102511293647	364.367370361469	258.562245092845	542.49811152946	253.425929762831	334.6101642473	342.895737499049	277.626558871436	299.198239791453	263.693858600177	194.206347144316	189.156026107361	372.708774970485	576.987924298059	283.59919594472	155.726462872307	388.763598321008	232.523975014339	340.851383047738	203.609607140976	127.620902230816	279.332182261506	310.865333329628	133.223677908505	105.242446039888	106.859130214477	381.621619958806	527.42546885948
LYN	302.163602800723	324.259146620137	430.844692284771	320.825038765768	406.723632702796	348.837937248005	355.033741304304	149.77286359637	296.048488418694	206.849796074276	305.106541921877	157.2053895855	439.749517601813	306.75918436683	358.468008964267	326.510942179054	295.115323059544	183.508539886367	164.34867842115	186.914010270484	687.268490868789	338.489362901763	318.531401329719	386.894542559849	260.383990453845	256.918009444391	135.739738093984	93.6498707017501	128.394792548271	324.188133329469	383.388139758921	108.249373069599	304.746408389434	212.813568786102	370.659208593942
MAF	340.198182174241	415.791758578975	312.298667484523	395.395182911325	222.068689665622	233.377493229299	212.413349498301	516.716379407476	396.9001712866	558.986948915007	505.138126804332	600.36196195152	481.471483218684	465.760018148591	304.219141138815	433.278778785133	428.810573798418	847.595498129855	364.87473888469	653.639413161452	213.503176880933	114.354514493839	903.390446549008	651.365932763804	327.890950941879	392.030269391242	454.026020521256	144.147350001713	788.010787853512	470.738933327722	1779.27623162248	580.336916734241	456.130176193276	1150.63607530113	750.618110593467
MAGEA1	11.2695049995608	11.6850142926176	12.7468843871234	8.67094699366941	290.861707659863	8.59811817160576	12.1379056856172	59.9091454385479	19.5196805550787	155.137347055707	9.33999618128195	9.48653213015946	7.50995381103666	9.63641416859153	13.828142779037	9.93189177730963	8.62550004766933	347.267281758057	13.4373133300311	6.71547342289163	3.52897813026336	27.4450834785213	56.6278046808389	11.2143345669522	13.930007719753	10.2357772687008	18.7227224957219	11.9357678345368	14.7016938032372	12.4346133331851	19.2434201423397	27.0623432673998	28.6936553353688	85.8468294425291	11.9567486643207
MAGEA12	11.9738490620333	7.79000952841171	14.0215728258357	12.1393257911372	125.517085463177	56.5019194134093	21.2413349498301	59.9091454385479	3.25328009251312	88.6499126032611	10.8966622114956	21.683502011793	20.0265434960978	71.4700717503872	7.44592303486609	21.105270026783	19.0993215341249	237.820484426726	15.504592303882	8.9539645638555	7.94020079309255	73.1868892760569	9.73290392951919	9.34527880579346	12.8584686643874	18.4243990836615	7.02102093589571	18.3627197454412	14.7016938032372	16.8755466664655	22.2039463180842	15.0346351485555	194.918969002333	10.8210289213272	11.9567486643207
MAGEA3	13.3825371869784	6.81625833736024	7.64813063227404	13.0064204905041	2378.79014853772	1109.15724413714	27.3102877926388	112.329647697277	19.5196805550787	5250.04482417091	19.4583253776707	16.2626265088448	12.5165896850611	1549.05357760109	24.4651756859886	31.0371618040926	14.1704643640282	3870.96041087654	13.4373133300311	7.83471899337356	7.94020079309255	708.997989861801	40.701234614353	237.370081667154	804.72583057958	510.765285708172	23.4034031196524	19.2808557327132	17.6420325638846	11.546426666529	26.6447355817011	154.856742030121	6339.31895633475	33.9058906201586	10.6282210349517
MAGEA4	11.2695049995608	15.5800190568234	11.4721959484111	13.8735151898711	15.6896356828972	19.6528415350989	21.2413349498301	44.931859078911	19.5196805550787	41.8624587293177	14.0099942719229	18.9730642603189	9.17883243571148	12.8485522247887	12.7644394883419	6.20743236081852	19.0993215341249	291.309520716475	13.4373133300311	6.71547342289163	10.5869343907901	59.4643475367962	274.290928922813	302.787033307708	514.338746575497	14.3300881761812	181.376374177306	10.0994958599927	15.681806723453	23.9810399997141	4.44078926361685	187.932939356943	866.746278406312	25.2490674830968	7.97116577621381
MAGEB2	30.9911387487921	13.6325166747205	20.3950150193974	26.0128409810082	1607.5842099707	18.4245389391552	30.3447642140431	7.48864317981849	19.5196805550787	98.4999028925123	31.1333206042732	322.542092425422	20.0265434960978	80.3034514049294	17.0192526511225	24.8297294432741	20.3315358266491	221.362319414496	29.9755451208386	25.7426481210846	972.233474887555	18.2967223190142	278.714976163504	11.2143345669522	13.930007719753	12.282932722441	29.2542538995655	22.9533996818015	26.4630488458269	33.751093332931	11.8421047029783	789.318345299162	22.7570369901201	1197.52720062688	14.6138039230586
MAGEC1	19.0172896867588	18.5012726299778	12.7468843871234	7.80385229430247	487.585601222343	14.7396311513242	21.2413349498301	59.9091454385479	42.2926412026705	34.4749660123793	14.0099942719229	21.683502011793	25.8676186824596	99.5762797421125	25.5288789766837	21.105270026783	12.938250071504	290.486612465863	15.504592303882	12.3117012753013	1381.5949379981	494.011502613384	16.811379514624	8.41075092521412	10.7153905536562	18.4243990836615	17.5525523397393	13.7720398090809	21.5624842447478	17.7637333331216	20.723683230212	45.1039054456664	7.91549112699828	634.833696717862	6.64263814684484
MAGEC2	14.7912253119235	22.3962773941837	22.9443918968221	21.6773674841735	37.4137466284471	13.5113285553805	36.4137170568517	97.3523613376404	16.2664004625656	49.2499514462562	23.3499904532049	23.0387208875301	25.0331793701222	186.304007259436	34.038505302245	24.8297294432741	25.2603929967459	214.779053409604	23.7737081992858	26.8618936915665	20.2916242490143	68.6127086963033	19.4658078590384	12.1488624475315	21.4307811073124	17.4008213567914	26.9139135876002	20.1989917199853	14.7016938032372	28.4219733329945	37.0065771968071	36.0831243565331	26.7147825536192	595.156590672996	11.9567486643207
