	GSM2445681	GSM2445682	GSM2445683	GSM2445684	GSM2445685	GSM2445686	GSM2445687	GSM2445688	GSM2445689	GSM2445690	GSM2445691	GSM2445692	GSM2445693	GSM2445694	GSM2445695	GSM2445696	GSM2445697	GSM2445698	GSM2445699	GSM2445700	GSM2445701	GSM2445702	GSM2445703	GSM2445704	GSM2445705	GSM2445706	GSM2445707	GSM2445708	GSM2445709	GSM2445710	GSM2445711	GSM2445712	GSM2445713	GSM2445714	GSM2445715
IL1B	6.03619034961306	8.07608272137738	5.79115261305732	7.09074575813365	6.66507389292641	8.94593930251502	5.64308707297027	10.0526066158627	7.71713521493926	6.52361452149097	6.40960152814137	5.41759289773348	6.31185499968284	5.8143183411586	5.15463457088868	5.3841839480214	7.25440987195212	6.72486052754806	8.7622118774441	6.91139475441228	6.70408351339511	7.84343886740021	6.25228859402066	6.20910939949531	6.82054904533258	7.20144842985068	9.68574648808258	6.81914961560128	6.19849561810947	7.89766046668464	5.47979558676249	5.62495663947367	7.22162240146322	7.14842983421052	9.43999727125948
IL1R1	10.0454928143643	9.87100173891474	11.0284238863577	9.57463535664469	9.07237306117748	10.8933556042658	9.92751915324333	10.3478039830123	10.6625754828301	10.2485980516838	10.5311756891223	10.2576374570413	9.76484549935862	9.48864851561885	10.434311157315	9.34770067239448	9.33817307201694	8.21761796263279	9.37169614787131	9.90806499899004	8.54177490105396	6.87876835068734	9.65132447000979	9.87184505448996	10.0165623952719	10.624481495233	10.417867102583	8.8285908547085	9.47137921396341	9.73093590049444	9.68115007745431	9.73077168372965	8.65643408366713	9.14057149523908	10.4206544284229
IL1R2	5.27462849374511	5.50239438270531	6.18202874523015	6.05618487402385	4.74012300705172	8.78112928264597	6.83560467737826	6.72137348172313	5.72675331470863	6.52361452149097	4.7511115068174	5.37144283172298	4.77979014518541	6.68416281184243	5.59095255352833	4.92156916702042	5.68246623540275	4.44739441024845	4.66939647004583	4.82670421308283	5.34344842680559	7.47852376184493	5.75635563565896	6.41787848138466	8.49250455206356	8.97062685704211	7.13677699525763	5.05678569065685	9.48170624109859	5.22077114629804	5.12021847629821	8.27182926753711	6.12915651365513	7.81554051523923	6.03439335003661
IL1RAP	9.1925468420443	9.65377620001316	11.1128797860658	8.46115661656821	8.03070656410489	9.95579851388327	9.29495517062893	8.25958880961089	11.5744974259321	9.24080509491023	9.4776298887061	10.2734088473667	10.1900058078543	11.073291861784	8.23783654302405	9.7336906186158	9.19024118157161	6.98373544413449	9.16576730597501	8.96449320766925	7.80635026340229	7.31903667117717	10.3027306506636	11.1358038028423	9.33595576179595	9.58704799179963	10.0567860660512	10.7093984680197	8.27638330329551	8.34346075564467	11.6497994722108	9.38145883873543	11.3529103251724	10.4430945477521	10.2448399993662
IL1RAPL2	5.37160881403824	5.46998786321075	5.25333179452634	4.30347797154186	5.07611059900367	5.12057005876445	5.64308707297027	6.02968774763345	4.70900234431967	6.11393803653027	5.38690139713408	5.58871033729062	5.1933071906052	6.17102211113369	5.49361209023476	5.98652602752647	4.83494076776336	5.27085957268656	4.9427486509491	5.05965304814003	4.65052477363834	4.6063678741944	5.56395233809327	5.69777190495076	4.85936894090773	4.85869715901659	4.76234852248138	5.76695002372365	5.23816629921558	5.2537936926367	6.5083678524772	5.43659660468732	5.76960366008113	5.72678862714587	5.77587537810974
IL1RL1	6.07989977927379	5.68288919519667	6.57199135939038	6.21332973234649	5.42888174009287	8.45257630586744	7.92301502625227	7.76851816924625	6.73554756288628	6.39954771100702	6.70922222322769	7.97335916121496	5.93562798333558	7.56113586895246	5.90040027094361	6.45273138206012	6.59972668622107	5.17831791380029	5.57719006557219	5.76779692575908	5.51610705240624	5.94693317070755	5.94878912252771	9.3398978386494	6.28029176933241	8.13389232725562	4.76234852248138	4.71305904914839	5.80997683425154	5.85831928333837	5.43359677182188	4.96479700976279	5.87457654950755	5.84998490117052	7.70056485849003
IL1RL2	6.05090779187664	4.91776092651569	6.15544688239592	4.42273888717607	5.46747972271984	4.26355530648684	4.67245094745048	4.096204820652	5.58290809800591	4.84928445226919	4.61910243905782	4.93694753291371	5.36272501779616	5.22227732577034	5.27669312531225	4.41925021026997	5.02533146401953	3.51379131859898	4.54368961309183	4.62342490885805	5.40332681736094	3.3729562757742	6.64865901809987	6.13221967144577	5.18318295453588	4.37309139174353	3.94386471436594	5.5667283916059	5.58323949630373	4.79668743660377	5.8750260684589	6.07617220979985	6.2315207643556	4.91362289352439	5.62687540471408
IL1RN	6.06547661118687	6.97590428449874	4.9159695288287	6.70013747059865	5.83529022989639	8.18931870426162	6.21812728402334	7.7143318476836	6.56736046466645	6.99302701126578	5.27437358789032	6.03602280785867	5.72794305397477	6.33513803567986	5.82236996019025	6.88440866594693	6.81277543392061	6.02227265586915	8.31983381886057	6.35466155228674	5.43235912604143	8.78022459784265	7.06693074026085	8.01284371147915	9.35485558803258	7.42675349091212	8.33186003930331	4.59767129892024	9.30688705627903	5.72336884223408	11.5759561013225	9.04036136100982	12.2219500951073	8.78677024329367	10.0223848505533
IL2	4.21123820441377	3.91874761006628	3.96425722173533	4.23993441711617	4.01903134498503	3.93652979219192	3.72944434484653	5.62219430457544	3.6728314278557	3.77221096126147	3.15000807848227	4.31226399341692	3.46695127586813	3.49659541387856	4.38851236503373	3.90983711237987	3.91834534387244	4.15536029290279	4.33185202295224	4.54875984493302	4.2550291239892	3.3729562757742	3.12773790375254	2.95365174070781	3.2554104071234	2.85735456694677	4.06134575604229	4.10065045774832	4.4212533881112	3.71320125581881	4.46749609874014	3.53579513155091	3.21137621024045	3.01953071418878	3.55830514786708
IL21	4.80443946062291	4.18145319635635	4.29168337909317	4.17346261462753	4.74012300705172	4.05396968753843	5.11594004146738	4.65198212185335	4.70900234431967	5.53963816791918	4.13015352547474	3.98454953575528	4.39831033275616	4.75866922596224	4.65178458090774	4.33075256463921	3.38159239468998	4.64475692042601	4.54368961309183	4.9478752496771	6.73936059273096	5.94693317070755	4.53621825695423	4.11656368673361	5.40665193788315	3.37246492654594	4.61640183352678	4.47224614363774	4.67270963737973	4.60525891155816	3.77452504446746	3.33455028053387	3.84890593921192	4.13348267500872	4.49397127646323
IL21R	6.85075208968282	7.1393776228137	6.18202874523015	7.26844652486342	7.39284590865474	6.73075205453129	6.27622423400839	5.84028066832245	7.48053364126233	7.53532403199628	7.01085925239521	6.53186308668557	5.86966666756362	6.4951542832988	5.92549987899645	5.89690215413856	6.15962197663845	7.22644614154698	6.99287221892779	6.24069311840152	8.3305482863826	7.04091678418527	6.97040472222153	5.94259068761177	7.83720309414814	6.24144251624625	5.23208397895286	5.47161166657671	6.13710161502771	7.96401702625981	5.06066989791715	5.62495663947367	4.94853742228905	5.84998490117052	7.13764018960862
IL22	3.85653892949183	3.59731260401594	4.63733404790317	3.49025389423577	3.52859418993956	4.44652011993365	4.8359020981064	6.02968774763345	3.46968301876383	5.53963816791918	4.36808267993167	4.65815570152237	4.62846229500031	4.13755038404621	4.65178458090774	4.0271254827723	3.98099590607217	4.15536029290279	4.66939647004583	4.82670421308283	4.11878882446426	4.6063678741944	4.12249457327188	4.11656368673361	4.2696808293254	3.51008237329468	4.5374904236952	4.6565184657265	4.61383399948234	3.13723764280598	4.46749609874014	4.8180588270875	4.43392832163259	4.13348267500872	4.57755892678832
IL22RA1	4.21123820441377	5.50239438270531	5.25333179452634	4.10377958922306	4.74012300705172	4.88728890075892	6.62817792997208	5.36516686858497	5.10979985445303	4.97052329625639	4.61910243905782	5.11555285992848	6.19102350108112	3.85237907639591	4.87434684256184	5.03794491080026	5.58499094532908	7.02860314294289	4.54368961309183	4.3867304762335	4.11878882446426	4.6063678741944	5.90303321425673	5.91989578904135	5.95181855583269	5.66624377798729	4.89487782524556	7.09921352584052	6.56769545327353	4.60525891155816	6.23966408366001	6.8925333536219	7.61157302743326	6.19802373062329	4.65656771255933
IL22RA2	4.15785245622465	4.65492391138417	4.38616403143365	5.55374375186768	4.80183957800765	4.60887086266959	3.35118883061743	6.02968774763345	6.51547188093146	5.18614518148971	5.88534343037323	4.80427551295593	4.62846229500031	5.94942489348794	5.55922991421318	4.58145603490261	4.65450992376067	4.64475692042601	4.33185202295224	5.21258870634095	7.61702375403115	5.83345715689599	4.95026960876953	4.26800426024067	4.6653752671784	4.05100670605788	4.69121993372772	4.87048925569479	4.98296590449851	5.5480998650142	4.04420029761012	5.16022570688151	4.68548625024747	4.37144334675447	4.87053879083831
IL23A	5.17065616112746	6.83032413105332	5.64594526239116	4.98447552468386	4.60815586790558	6.50185193323347	5.23790408761913	6.19708927169798	5.58290809800591	5.61596233672315	4.91020716653376	6.69064034090441	5.48525045347871	4.57978973429712	5.02128683867519	7.19131319583622	7.61199568372329	7.38667963313585	4.89206537996073	4.82670421308283	6.47212519867207	5.26143525125488	6.3060159389086	5.36962990165312	6.45060827372559	4.95826265376032	5.12819963029738	7.44633498673045	5.83596852572312	5.74675552601911	6.26626779067528	5.83034483831932	7.52553238299591	5.81007705780695	4.20951393755515
IL23R	3.98470869459285	3.91874761006628	4.9159695288287	4.36434042205764	4.01903134498503	4.52997801349992	4.98270511301274	5.62219430457544	3.46968301876383	4.84928445226919	4.36808267993167	3.98454953575528	4.57427413579387	4.62663150445494	4.31443667753774	4.1355912958851	4.72941112673903	4.33756848535133	4.47647485052655	4.69441517158193	4.3186098883002	3.9094148516313	4.34413638934925	3.53441050042373	3.96683987949455	4.37309139174353	4.45401175843938	4.01329019974717	4.02909711915876	4.38448696661372	3.91565463750467	4.25913647650627	4.36353300568308	4.25736366615721	4.20951393755515
IL24	4.10241504910434	4.7658674979061	3.96425722173533	4.030559255808	4.80183957800765	4.88728890075892	4.8359020981064	5.62219430457544	4.40117505673305	5.82333857535645	4.06399100624727	4.49555122365845	4.33453988089666	3.39202193621694	4.31443667753774	4.41925021026997	3.63637840876092	4.21868798785903	6.67084744429065	4.54875984493302	3.80032890377003	4.85922330445904	3.95322603123157	3.12217685569717	4.85936894090773	5.60611190981069	9.56411655049832	4.40519235961572	4.88677468556967	3.61495457935613	4.6401633958072	4.96479700976279	6.48464524494879	5.09061969948694	4.31069426673152
IL25	4.49571367777628	3.91874761006628	3.16684087130155	3.59554762650181	3.37463792679701	3.93652979219192	2.03092433710302	5.84028066832245	3.85087314582455	5.08235878910724	3.67819942114839	4.49555122365845	4.51797094976093	3.6854270611505	3.52484788877729	4.33075256463921	3.71220243043654	3.70283299270932	4.33185202295224	3.99512387050356	3.50476002874253	4.6063678741944	3.65502821135999	3.12217685569717	3.96683987949455	4.13851560518972	3.67560730257103	4.59767129892024	4.02909711915876	4.25998634989555	3.91565463750467	4.89329272861268	4.56518326886574	3.7673220065807	3.71417960839266
IL26	4.04476196477183	4.18145319635635	4.78336815618211	4.10377958922306	4.30134418329072	3.80867593397848	4.98270511301274	6.34707040039415	4.61350955576889	5.08235878910724	3.38493613585799	5.2234132354287	4.51797094976093	3.92912796955945	4.82184168210276	4.50263157387975	3.78423955405052	4.73415775915553	5.03906728573242	4.69441517158193	3.96832817116377	5.71028776029782	4.34413638934925	3.53441050042373	4.91864001098577	4.13851560518972	4.89487782524556	4.59767129892024	4.55245307538396	4.60525891155816	5.12021847629821	4.47042633624932	5.21158579981383	3.92509951393719	3.71417960839266
IL27	3.78791463047851	3.91874761006628	2.32312999001245	4.63522311669274	4.11940038408948	3.93652979219192	4.02884453547438	5.05220259103237	4.15210497077168	4.57116123373552	3.76405274007463	3.18608483517072	4.19786375339855	3.59409851220218	4.06622748156992	4.98093015962015	5.16679874160281	4.21868798785903	4.6079117661653	3.87801983805592	3.70837370717287	4.85922330445904	3.65502821135999	3.40964484652525	4.35797872746662	3.75126572138629	4.16997631118563	3.59883386780781	3.48883634512238	3.71320125581881	4.27131753543859	3.86967743271593	3.7419769160887	4.42526956848434	3.38352628280876
IL2RA	8.83684691811639	7.65388730876808	7.24924497363957	8.01585891983133	7.90275989131243	9.18033352583631	6.94710561774861	7.47460660432927	8.35614999881559	7.94343371643006	8.39981998179891	5.97560419081635	8.23368514278781	7.61439928920783	6.68242942531364	8.99860363305433	8.84556753343168	7.73418176238719	8.10299743329904	7.70489121343125	8.10570840719669	7.72115574690252	8.06139182995483	7.18959956877996	9.09709261109646	7.81328302028736	7.43770766354745	7.25013502195822	7.8486470518229	8.61846806002719	6.71561897733915	6.3409251239632	6.86188736243484	9.42281713181671	8.35004775986689
IL2RB	8.6171154740425	9.09208668196592	7.22388387167241	8.25562052206609	8.57232232531268	8.49473389319826	9.14711164816384	7.33793632577883	7.79537139514691	8.98427220638259	7.82705840583659	8.70331342569876	6.72636693443973	7.6317255578573	8.02789796682844	7.62257269778878	7.72612803557722	8.69216974304713	8.94113645799353	7.79648120034583	8.89193655113899	8.65221412710806	8.07692901111968	7.49613292728353	9.56653865046599	8.55558073420261	7.98306546757699	7.63373890836482	7.85501636552449	9.36781710024592	7.54434868333297	6.96407436338721	7.49292739644089	7.11606399017307	7.79962535189055
IL2RG	9.18589484157884	8.48164165139512	8.16663375814795	9.94835637166051	9.46224401194988	9.03076496257637	9.17791727296217	8.56532357587221	9.1089196595754	8.98427220638259	9.03711920890462	8.76262368408037	7.78642787020898	9.34372500160166	9.00459029413104	8.13488738590223	8.72262309878819	8.71979333729298	9.31510964548389	8.84866485266972	10.2496886021564	9.69977708953797	8.37803470521095	8.38008829635663	9.38143294185084	8.74175714369117	8.26607782397307	7.82545063501256	8.42505708132105	9.63393083015286	7.78413449247309	7.44860116243088	7.97835832939383	8.38987207288158	9.52667746240213
IL3	3.71586236141275	3.91874761006628	4.38616403143365	3.37666609330022	4.11940038408948	3.66837989255237	4.27666250257593	5.62219430457544	4.15210497077168	4.71691457594262	3.58691197396085	3.85638079709168	4.26781974243405	3.6854270611505	4.15379526979665	4.0271254827723	3.98099590607217	4.33756848535133	4.47647485052655	3.99512387050356	3.70837370717287	5.5756129262304	3.54015611983462	2.5428057691052	4.07500574150454	3.22032258166225	3.52011167053361	3.71413228944186	4.48834414191349	3.50952525010699	3.91565463750467	4.01150349861705	3.84890593921192	3.84836656461645	2.33909059220965
IL32	14.0770716201044	14.2407305684335	15.1046734286099	13.6818176893628	13.9183625971115	14.4608367023508	15.0558409937408	15.6318690102123	14.4746114815107	15.5071296175383	14.278711645401	15.7116949383841	14.4474274650668	14.7109429888384	15.471254968987	14.8532372662674	14.0806081895402	14.8711212884988	15.0306670802769	15.604004756333	14.0513140602024	14.7063830265369	14.7926043585807	13.8222199031162	14.0456581212455	14.4025899824388	15.1734957674615	15.1450495521556	15.5437814343522	14.6455012487179	15.6241988355084	15.8240823874443	14.8817708304841	14.3792429632904	14.0671914005997
IL34	5.24932941492584	5.46998786321075	5.95424970915461	5.96086962309712	4.67564783470653	5.65453822361169	6.71475894611052	7.33793632577883	5.10979985445303	4.97052329625639	6.11508121448229	6.70931297372464	5.84699191958033	6.1867375506537	6.06756498400674	5.98652602752647	4.93327454281532	4.93606438755627	5.94354918378938	6.85052955442298	5.62070653752012	5.0743008060525	5.3418822275745	4.26800426024067	7.20081412056695	7.22162753654458	7.69568651471737	5.65596008171231	7.55204098745632	7.22435529325353	6.21256056563209	6.07617220979985	5.92433108030145	5.92663406921449	5.16888267293953
IL3RA	7.1935107828888	6.33218140572282	7.14501062556854	6.6882836347082	6.57956059012205	7.25696562072122	7.20813627988143	8.09969310888113	5.85754772934401	5.94668609018962	6.73070581937931	7.43687074070492	7.1898802992892	6.56896424208402	6.69707914057694	6.83700303641043	5.98720854686013	5.56695117132085	7.36219334667012	7.92749664145404	6.9038616158307	6.40972765560156	6.01481198700706	5.91989578904135	6.18694741216418	7.5515661979509	7.98306546757699	5.1822460684002	7.28587880359483	7.00915061997265	6.03828783648638	6.28614701651049	6.01897066075362	6.46541713692135	6.27874524347075
IL4	4.15785245622465	3.71260019182696	4.63733404790317	4.17346261462753	4.01903134498503	4.35793625654997	5.35035631000262	5.36516686858497	4.70900234431967	4.97052329625639	4.36808267993167	4.40681636951793	3.8782085545071	3.6854270611505	4.92500805251169	4.23646948396775	4.4032000633722	3.2961894780173	4.25371362461044	4.69441517158193	3.61015599853062	4.85922330445904	4.12249457327188	3.53441050042373	3.58306362071138	4.05100670605788	4.61640183352678	3.92029704755423	4.27691776418075	4.84082336735169	4.16222356959767	4.47042633624932	4.68548625024747	4.31553080501842	2.95382843341456
IL4R	9.25901781020386	9.77146834111077	10.4574811025686	9.64837773043896	9.35052060958139	10.1044415595207	9.32966439634986	8.96398392150351	9.71472063750048	9.67022342730547	9.89769792557929	10.202687232452	10.5472792117634	11.0642809583003	9.34641408822627	9.79905774928835	10.0670201242653	8.60597621251114	10.3018622588555	9.49850946365694	9.56785687746422	8.15819604631663	9.07933322334406	11.5108926304239	9.31680505068961	10.1784827633441	9.91765233394216	7.85087106338897	9.35486651452151	9.92152911736467	11.3222928885935	8.87852356218198	10.7482251679079	9.13047993859651	9.69988073661966
IL5	2.82448999827003	3.81935283623794	3.96425722173533	2.9697875917626	1.75004624292299	4.05396968753843	2.83709116824616	6.02968774763345	3.85087314582455	4.01704771842364	3.15000807848227	2.68034743555875	3.68718478414755	2.87599317172608	2.64821330773638	3.31304636873209	3.55634714537609	2.3292853932995	3.40364966830764	3.45591153176349	3.61015599853062	3.3729562757742	3.76142453384576	4.03443231819581	4.07500574150454	2.85735456694677	3.67560730257103	4.40519235961572	3.72969301536966	3.27229248590441	3.77452504446746	4.47042633624932	4.12904556079048	2.70826992048761	2.33909059220965
IL5RA	5.75986143604916	5.8432927330195	7.65237010958721	5.55374375186768	5.34844245635362	5.27369642986275	9.42904646606409	6.82728483972641	5.93858879541872	6.11393803653027	5.6119622794123	5.97560419081635	6.03927432950473	5.79394153909007	7.25763980514347	5.83390224175668	5.6247747942822	5.32941250716176	6.40771635222782	5.98157418111061	5.83154174459127	5.83345715689599	5.80692334187709	5.46677320630192	5.70483447114512	8.50708103721707	6.60945335679097	5.76695002372365	7.55204098745632	5.34855474572809	6.39239025492968	6.69642770353896	6.97244737934013	5.63839566561189	5.2728513819963
IL6	5.46247856544649	7.24848392921159	8.3825702285216	5.20016272348454	6.83706444703788	11.3309207294195	5.23790408761913	7.47460660432927	7.42536400908129	7.59311150380704	6.24019116520414	7.21962980647336	6.56900760530141	6.33513803567986	5.15463457088868	5.69899533909779	6.8800730955011	7.76632809720329	5.86688424821082	9.72096332951325	5.03819401331625	5.83345715689599	9.97944347677709	8.42106850547292	8.25445839093615	7.43541880373108	10.4247352145133	5.50401904160908	5.48809797732299	5.34855474572809	4.79435657885531	4.8180588270875	4.12904556079048	6.95155605586748	7.70056485849003
IL6R	8.13418561324062	7.92886864591206	9.458535015918	8.90190545225243	8.92761395972399	9.14105550705762	9.09963360626691	8.6543560878983	8.81903697677065	8.48119168133069	7.98736079484966	8.79794627269508	8.48198503273642	8.99004036029231	9.2847084818969	9.33353724928504	9.0746992282467	7.44742369174652	9.3832107269093	8.67962784171688	8.98059850042797	8.18157131668016	7.86059016221695	8.44907740813563	8.33824784972559	8.56350783898434	7.42680181740933	6.71225359465462	9.05634690332368	9.32184250294244	9.43371553094291	7.76131980574524	8.61915289964893	8.22134487947151	8.58025960028555
IL6ST	11.5037807834914	11.4075685875354	13.2480980308739	12.0329148890788	11.0889934949984	11.8243682340383	11.8278400779582	12.5654812552782	11.8925193935163	11.8407219353016	11.9487414229466	11.8916931329791	12.6263066274051	11.7396981036511	12.7302294495112	11.4946900489499	11.9476909149652	10.7280767724133	12.3455135824275	12.1100334089385	12.3416104118542	10.3161803455851	10.6425926417564	11.0449931951829	11.3136812219592	12.2898930357364	11.6963647555482	10.2969698945596	11.6371404752068	11.7797319133998	11.3659969842994	10.904849353024	11.5544702569668	11.3915033520699	11.7365449858887
IL7	5.75986143604916	5.65433165823742	5.30261704169922	5.77162055693533	5.74391076126791	5.49753178141715	6.79643680900682	6.6070665357381	5.42311599761648	5.18614518148971	6.17899195086202	5.97560419081635	4.33453988089666	5.36724215905131	5.90040027094361	5.19660082184928	5.05475646512382	4.59788935169231	6.06291162749203	4.88856149240564	6.54038633230435	3.9094148516313	5.15932299277641	5.40274313678163	4.97557180347141	5.95847138485209	5.12819963029738	5.9427405142972	5.3862363767713	6.02061334832001	6.03828783648638	5.38539638685985	5.28959198855339	5.33518064851938	4.73147334068592
IL7R	9.78549158738056	9.51969862179698	7.62356809205609	10.1860716378813	7.98487786759849	10.6608804737249	8.53597575125836	7.18695099001631	9.57595493070589	8.59870276624111	8.72555897938291	9.41914122256936	7.65553905981431	9.5747774096011	8.61482876704381	7.48582121727752	8.35974607342327	7.8081051152276	8.38542901130194	8.86798730188994	9.88250752749781	9.43385831785899	9.11489029043405	7.64884890982561	9.61661796854685	8.67014313161923	9.49531725557478	5.43845956109157	8.45471640067291	9.89560840781423	7.58718381211624	8.722235321172	8.00172248734997	10.1422740966818	9.64038114789722
IL8	7.84853387608721	11.5373700156794	10.4396913706095	9.55192058740858	9.37864023860683	13.0218120208724	9.53991846830928	13.0126199044236	13.1920468035486	13.1466135624791	7.92815269362506	10.1744067874776	8.71895346814961	11.9235644914937	8.58756910587546	8.51720287844836	8.59574391596209	9.96654877088251	10.3763500694553	9.97196590454948	9.12541084154949	10.4569347113506	9.80071925876593	14.381877328846	11.1898332268323	11.2034348163018	13.158656817963	9.62444946598983	9.24518421859409	5.87963290953418	13.6966739043501	8.43808400029644	10.4564140482802	10.4225641158486	11.3129133309516
IL9	3.98470869459285	3.81935283623794	3.96425722173533	2.9697875917626	3.79455340124969	3.80867593397848	4.02884453547438	6.02968774763345	3.6728314278557	4.57116123373552	3.9946477980793	4.31226399341692	4.33453988089666	3.92912796955945	4.15379526979665	3.64208304015075	3.85285011458297	4.01970115392094	3.89040565310683	4.54875984493302	2.62978233952967	3.3729562757742	4.34413638934925	3.85465366320813	4.07500574150454	2.63466362206464	4.69121993372772	3.71413228944186	4.11652014760865	3.97322351547742	4.37273881143533	4.6546880595629	4.56518326886574	3.68145230452102	1.89365025485357
ILF3	11.6450622398633	11.524114011631	11.924136638786	11.2753388880469	11.4931829969027	11.3331008054101	11.5994328695221	10.9323872425673	11.4676196123325	11.6210449797768	11.3178389775218	11.3603297389233	12.5228143328614	11.7887930018267	12.1175120678198	11.6700635133122	11.2787850803552	12.31879276565	11.7494672805657	11.3376983260732	11.4155332698133	12.028358747518	13.069498660149	12.8552150001595	11.1800258348271	11.5640318463666	12.1491059615718	13.7645550840913	12.1092401806183	11.3774146956879	12.7150065085964	13.5664449577587	12.2696468547601	12.5830717701844	11.3408432086945
INPP5D	9.21232077293176	8.82052059841939	9.07820808668	9.72289768036629	8.85304492890064	9.26498413534494	9.35009604875733	8.6543560878983	9.94301204013294	9.04764909405675	9.03496209827987	9.62246430570838	8.80969476868207	9.08114684154859	8.67896241913803	9.48474101851156	8.84977038953711	8.42314619532562	8.42161499570668	9.35524838242011	10.7218913911142	9.03244866218642	8.56225902392154	8.96356683372053	9.21112738007005	9.03475831927029	8.91528810350926	8.66266647231801	8.70087204777045	9.68476286312563	8.25175038582471	7.92265041242036	8.52553940754562	8.89087270376302	9.21376779296123
IRAK1	11.0392663819777	10.0583978258845	10.5661656804501	9.92455534352122	11.5805124184102	10.3878116729562	9.49780808237828	9.34894110873057	10.5606536927251	10.5479298371898	9.85431653566531	10.5180890423748	10.955017906071	10.4724702722181	11.0623500033793	11.7253500341509	10.093844580055	10.5814504569572	9.74986917681636	10.127567279977	10.2394580902034	9.69165927983551	10.8594972169875	10.7849799355947	10.2128391116103	9.48431327008455	10.8274600645164	11.3734996791786	11.4682549359949	10.6384781108638	10.3526600864925	11.5251007530616	11.5667611465883	11.3346207318072	10.0464221731694
IRAK2	7.16673481381611	8.16480504547183	8.58038089554825	7.23624355803994	7.83056666399943	8.73790458314187	7.01692273136074	7.47460660432927	8.08069163607192	6.99302701126578	6.7933013059686	8.16816204973944	6.49801332866197	7.99071650321734	6.79566199717086	8.09514251824805	8.70417203443122	6.89928015727784	7.01672530031154	7.64342583440237	7.05151079630275	6.93486730181007	6.98145434118403	8.38837799192108	7.9193050677584	7.53553531516045	7.55252697837401	6.25984032964587	7.19842038778016	8.1683444029885	9.19842024242412	6.36755346189528	7.91208462745807	7.26371873718567	7.74643715100006
IRAK4	8.17506493492382	8.42359779263623	7.44851291339381	8.12541133366626	7.57178965897485	7.73259128547072	8.46281092588382	7.4078892519195	8.0895909591421	8.65405357182367	8.0655255499724	7.53434065786322	8.6809961852796	8.63944919809273	7.86878258338253	7.37954205158788	7.41618795080681	8.25208024210032	7.37147307927739	8.08110008335649	8.72011430336441	7.81382598836681	9.43527931200924	8.06031019363983	8.6050363170188	8.49054525826686	8.07673915599569	9.75304491258839	9.02562083446182	8.46124006840412	8.37298655228784	9.13639501818129	8.95161851034449	8.78419770380343	7.79089571253259
IRF1	8.68473225379929	9.2169474282832	8.64868108768125	8.27951942891439	10.8633585346467	10.2204695909387	9.65934166164552	7.65803064556066	9.05086708272417	9.21649694015047	8.56739277447382	9.31326473214019	8.35515815094533	8.49229229541464	8.78218817463064	8.34150622794997	8.71342706344082	9.61293906499279	10.0549887703049	8.82908009491571	9.4974834466649	10.1184119555911	8.70907698844367	9.09852850198892	10.3170197806191	9.06857360552365	9.01331781712437	8.09911083306133	8.82610602383448	9.01741840911808	9.03398069255097	8.69621014455121	8.77304376870291	7.69472298023788	9.38884908943455
IRF2	8.81976145114814	8.46939876696835	9.16071443195911	9.15541049905151	9.7975460503541	7.76740046627856	9.54583514041236	9.27599573809167	9.04172488648105	8.0709299051207	8.88495064596526	8.37527542215193	9.42929273527743	8.5111389207575	8.6863234951974	8.95486095366323	8.95300406622011	8.69773693717634	8.80050333314757	9.02771372513841	9.69757981735919	9.35381044439387	9.30939510263175	10.1272050645357	9.18118518563639	9.23664331888788	9.16867525792172	10.4812068094038	9.24032671635523	8.8357849559371	9.58667750902387	9.20074742783142	9.24385020906171	8.94715214073461	9.42597038024368
IRF3	7.96966113541232	7.91689702450694	8.00481798207359	8.05792192942792	7.60679131865361	7.74137263480732	8.18806076852849	7.4078892519195	7.76235971509141	9.2103553624316	7.61238228130086	8.23412120430107	8.51831526241492	8.26689419166131	8.77184574201072	8.77369996539728	8.47849962399942	8.28203721572376	8.37623889868309	8.30176326899174	7.49848461048665	7.31903667117717	9.00818074628657	8.85709336919897	8.66251405003033	7.84614895381968	8.11120769711154	7.52739777449085	8.84862308336084	8.9484934222168	8.81270427501239	9.58237655715055	9.01326919923609	8.35562705880922	7.40121501041918
IRF4	9.25584540183835	8.33190366057289	8.33598540790044	9.45381017724349	8.72747419184832	8.69786315137799	9.93204403964046	7.53837451106695	8.93220178590109	10.2425919015354	8.94132142671462	9.21868239689592	5.62508291382738	8.38399063153365	8.95059318542465	5.73392305299369	6.23867096521701	9.1536649323051	9.96283586976409	7.70489121343125	9.10527034420634	9.27992910514721	8.72231081903301	7.68966906156942	9.42807216204984	8.5713916250102	8.1043795553807	4.81989756248434	10.1185425111786	8.96603582894896	9.6231551848523	7.89545980856389	6.88719883800657	5.27781624361154	9.52140988242574
IRF5	8.44951480837598	7.65388730876808	6.61164184199715	8.31078099735078	7.3418185894418	7.24466544582052	7.37694688668082	6.92594994812742	7.57227785562144	8.08442491278692	7.51049242478777	6.96377671871467	8.62545418166046	7.54902767593729	7.21755686407598	8.54205122503841	7.67019019914248	7.08066499671205	8.34831200004789	7.35656117353129	7.66673512209511	6.75956908331118	9.36740582269197	7.87215738554877	7.53972806827827	6.87185764167938	7.92224323854405	9.30160876323334	7.5283258943625	8.16400794641996	8.48481976704405	8.46915359819054	8.95461477365136	7.35668688961077	7.50093077732006
